Date, Close/Last, Volume, Open, High, Low
9/3/15,$245.57 ,4184808,$252.06 ,$252.08 ,$245 
9/2/15,$247.69 ,4590857,$245.30 ,$247.88 ,$239.78 
9/1/15,$238.63 ,5443901,$240.34 ,$246 ,$236.97 
8/31/15,$249.06 ,4688373,$245.62 ,$254.95 ,$245.51 
8/28/15,$248.48 ,5507336,$241.86 ,$251.45 ,$241.57 
8/27/15,$242.99 ,7645773,$231 ,$244.75 ,$230.81 
8/26/15,$224.84 ,4951300,$227.93 ,$228 ,$215.51 
8/25/15,$220.03 ,4313679,$230.52 ,$230.90 ,$219.12 
8/24/15,$218.87 ,9562484,$202.79 ,$231.40 ,$195 
8/21/15,$230.77 ,6578435,$236 ,$243.80 ,$230.51 
8/20/15,$242.18 ,4892170,$252.06 ,$254.56 ,$241.90 
8/19/15,$255.25 ,3598937,$260.33 ,$260.65 ,$255.02 
8/18/15,$260.72 ,4186051,$255.38 ,$260.95 ,$253.56 
8/17/15,$254.99 ,7168396,$255.56 ,$256.59 ,$250.51 
8/14/15,$243.15 ,4360693,$247.24 ,$247.93 ,$241.77 
8/13/15,$242.51 ,4683330,$239.86 ,$246.48 ,$239.12 
8/12/15,$238.17 ,3730138,$235 ,$239.77 ,$232.74 
8/11/15,$237.37 ,4260892,$237.15 ,$239.30 ,$234.44 
8/10/15,$241.14 ,4179307,$238.15 ,$242.97 ,$236.05 
8/7/15,$242.51 ,5069602,$243.58 ,$243.73 ,$238.39 
8/6/15,$246.13 ,14617820,$249.54 ,$255 ,$236.12 
8/5/15,$270.13 ,5969245,$263.58 ,$271 ,$260.40 
8/4/15,$266.28 ,2336152,$260.01 ,$266.72 ,$258.34 
8/3/15,$259.99 ,2547164,$266.29 ,$266.71 ,$257.07 
7/31/15,$266.15 ,2218004,$267.60 ,$269.36 ,$265.12 
7/30/15,$266.79 ,2030605,$262.69 ,$266.94 ,$262.11 
7/29/15,$263.82 ,2782886,$264.27 ,$267.89 ,$262 
7/28/15,$264.82 ,3879330,$255.75 ,$265.40 ,$251.84 
7/27/15,$253.01 ,4688874,$262.43 ,$264.43 ,$250.79 
7/24/15,$265.41 ,2834521,$267.38 ,$271.09 ,$263.92 
7/23/15,$267.20 ,2222481,$269.65 ,$269.90 ,$265.27 
7/22/15,$267.87 ,3097326,$261.27 ,$269.44 ,$260.86 
7/21/15,$266.77 ,6091632,$270.05 ,$273.50 ,$266.55 
7/20/15,$282.26 ,4969754,$275 ,$286.65 ,$272.54 
7/17/15,$274.66 ,4996689,$272.50 ,$275.54 ,$268.25 
7/16/15,$266.68 ,1598253,$264.22 ,$267.20 ,$263.16 
7/15/15,$263.14 ,2006860,$266.74 ,$267.49 ,$262.08 
7/14/15,$265.65 ,1905569,$262.10 ,$265.99 ,$260.51 
7/13/15,$262.16 ,2951397,$262.25 ,$262.55 ,$256.05 
7/10/15,$259.15 ,2605215,$262.22 ,$263 ,$257.82 
7/9/15,$257.92 ,3329764,$259.08 ,$262.95 ,$256.79 
7/8/15,$254.96 ,6212610,$259.32 ,$260.80 ,$254.31 
7/7/15,$267.88 ,6096385,$275 ,$275.20 ,$260.77 
7/6/15,$279.72 ,4109259,$278.88 ,$281.69 ,$276.30 
7/2/15,$280.02 ,7155585,$280.20 ,$282.45 ,$273.31 
7/1/15,$269.15 ,2100019,$271.11 ,$272.62 ,$267.85 
6/30/15,$268.26 ,3084435,$264.80 ,$270.92 ,$264 
6/29/15,$262.02 ,3471452,$261.95 ,$265.95 ,$260.70 
6/26/15,$267.09 ,3829660,$268.89 ,$269.11 ,$266 
6/25/15,$268.79 ,2844993,$266.45 ,$271.41 ,$265.25 
6/24/15,$265.17 ,2411492,$266.98 ,$267.35 ,$263.72 
6/23/15,$267.67 ,3864602,$260.32 ,$268 ,$258.57 
6/22/15,$259.79 ,4559072,$262.15 ,$264.40 ,$255.69 
6/19/15,$262.51 ,2458900,$262.40 ,$263.80 ,$260.10 
6/18/15,$261.89 ,2781441,$262 ,$263.46 ,$260.02 
6/17/15,$260.41 ,5500560,$252.17 ,$264.36 ,$252.02 
6/16/15,$253.12 ,1980918,$250.13 ,$253.44 ,$249.10 
6/15/15,$250.38 ,2182932,$249.70 ,$251.28 ,$246.01 
6/12/15,$250.69 ,1418457,$250.21 ,$253.46 ,$250.21 
6/11/15,$251.41 ,2040973,$253.26 ,$254.37 ,$250.43 
6/10/15,$250.70 ,3452631,$251.90 ,$254 ,$248.50 
6/9/15,$256 ,2596059,$255.40 ,$257.74 ,$254.14 
6/8/15,$256.29 ,5006944,$250.85 ,$258.75 ,$250.31 
6/5/15,$249.14 ,3019837,$246 ,$249.70 ,$245.68 
6/4/15,$245.92 ,2425588,$247.50 ,$249.30 ,$245.71 
6/3/15,$248.99 ,1778102,$248.20 ,$250.72 ,$247.01 
6/2/15,$248.35 ,2129438,$248.92 ,$249.40 ,$246.30 
6/1/15,$249.45 ,2502238,$251.41 ,$251.60 ,$247.47 
5/29/15,$250.80 ,3785112,$251 ,$252.87 ,$249.43 
5/28/15,$251.45 ,3646063,$247.03 ,$251.80 ,$245.05 
5/27/15,$247.43 ,3403988,$248.51 ,$249.50 ,$245.55 
5/26/15,$247.46 ,3490996,$247.68 ,$252 ,$246.50 
5/22/15,$247.73 ,2219309,$245.38 ,$248.60 ,$245.01 
5/21/15,$245.62 ,1966567,$243.03 ,$246.62 ,$242.36 
5/20/15,$244.35 ,3749479,$247.13 ,$247.74 ,$241.37 
5/19/15,$247.14 ,3668199,$248.43 ,$251 ,$246.15 
5/18/15,$248.75 ,3349931,$247 ,$249.90 ,$246 
5/15/15,$248.84 ,4519337,$243.93 ,$249.40 ,$242.50 
5/14/15,$244.10 ,2847083,$244.82 ,$244.89 ,$241.25 
5/13/15,$243.18 ,5432689,$247.61 ,$248.30 ,$242.25 
5/12/15,$244.74 ,6345797,$240.11 ,$246.35 ,$238.19 
5/11/15,$239.49 ,5663800,$236.29 ,$242.88 ,$235.31 
5/8/15,$236.61 ,4665445,$235.99 ,$238.41 ,$233.70 
5/7/15,$236.80 ,9439902,$221 ,$237.48 ,$220.25 
5/6/15,$230.43 ,5083776,$234.10 ,$234.47 ,$228.20 
5/5/15,$232.95 ,5782731,$237.76 ,$239.50 ,$229.13 
5/4/15,$230.51 ,4427259,$228.18 ,$234.73 ,$227.11 
5/1/15,$226.03 ,5276924,$229.94 ,$231.77 ,$220.41 
4/30/15,$226.05 ,3892230,$230.39 ,$232.89 ,$225.17 
4/29/15,$232.45 ,3931287,$230.05 ,$234.97 ,$227.63 
4/28/15,$230.48 ,6080178,$234.75 ,$235.50 ,$228.03 
4/27/15,$231.55 ,11659100,$222.56 ,$238.75 ,$222 
4/24/15,$218.43 ,2426356,$220.50 ,$220.80 ,$218.01 
4/23/15,$218.60 ,4408384,$218.27 ,$221.48 ,$217.15 
4/22/15,$219.44 ,7855513,$212.50 ,$221.88 ,$211.69 
4/21/15,$209.41 ,3416177,$205.80 ,$210.75 ,$204.31 
4/20/15,$205.27 ,2558913,$206.78 ,$207.85 ,$203.85 
4/17/15,$206.79 ,2465551,$204.99 ,$206.88 ,$203.50 
4/16/15,$206.70 ,1657018,$207.70 ,$209.17 ,$206.29 
4/15/15,$207.83 ,1943802,$207.46 ,$209.59 ,$206.60 
4/14/15,$207.46 ,3019087,$208.57 ,$209.49 ,$205.50 
4/13/15,$209.78 ,3757220,$210.44 ,$213 ,$209.05 
4/10/15,$210.90 ,4020850,$209.85 ,$211.65 ,$209 
4/9/15,$210.09 ,3779853,$208.43 ,$210.37 ,$206.12 
4/8/15,$207.67 ,6279713,$208.20 ,$210.90 ,$205.87 
4/7/15,$203.25 ,4340295,$202.51 ,$205.06 ,$201.14 
4/6/15,$203.10 ,12422770,$198 ,$207.75 ,$197.50 
4/2/15,$191 ,5004742,$190.23 ,$193.23 ,$190 
4/1/15,$187.59 ,3791479,$188.70 ,$192.30 ,$186.05 
3/31/15,$188.77 ,5017950,$193.53 ,$193.76 ,$188.41 
3/30/15,$190.57 ,10062310,$185.85 ,$192.25 ,$181.80 
3/27/15,$185 ,8596563,$189.07 ,$189.29 ,$181.40 
3/26/15,$190.41 ,4120184,$193.92 ,$194.79 ,$189.70 
3/25/15,$194.30 ,5721582,$198.27 ,$198.59 ,$192.70 
3/24/15,$201.72 ,3640866,$201.58 ,$203.79 ,$199.75 
3/23/15,$199.63 ,2622492,$198.50 ,$200.50 ,$197.47 
3/20/15,$198.08 ,4250076,$197.45 ,$198.99 ,$195.62 
3/19/15,$195.65 ,8468846,$202 ,$204.59 ,$194.53 
3/18/15,$200.71 ,4796873,$194.96 ,$200.88 ,$193.11 
3/17/15,$194.73 ,4890265,$195.43 ,$198.71 ,$193.94 
3/16/15,$195.70 ,5617028,$192 ,$195.91 ,$189.80 
3/13/15,$188.68 ,5421293,$188.95 ,$191.75 ,$187.32 
3/12/15,$191.07 ,4139769,$193.75 ,$194.45 ,$189.75 
3/11/15,$193.74 ,4968406,$191.15 ,$196.18 ,$191.01 
3/10/15,$190.32 ,5539041,$188.46 ,$193.50 ,$187.60 
3/9/15,$190.88 ,6732511,$194.39 ,$194.49 ,$188.25 
3/6/15,$193.88 ,6705451,$199.21 ,$200.75 ,$192.15 
3/5/15,$200.63 ,4870131,$202.85 ,$206.19 ,$200.15 
3/4/15,$202.44 ,4215255,$199.25 ,$202.52 ,$197.21 
3/3/15,$199.56 ,4430800,$196.81 ,$200.24 ,$195.32 
3/2/15,$197.33 ,7910402,$202.70 ,$203.34 ,$195.83 
2/27/15,$203.34 ,3871397,$206.90 ,$208.55 ,$202.80 
2/26/15,$207.19 ,6468020,$204 ,$211.09 ,$202.22 
2/25/15,$203.76 ,3907505,$204.94 ,$207.14 ,$202.58 
2/24/15,$204.11 ,6587298,$207.29 ,$207.29 ,$201.70 
2/23/15,$207.34 ,8487131,$215.66 ,$218.20 ,$206.33 
2/20/15,$217.11 ,5978376,$210.78 ,$217.60 ,$209.81 
2/19/15,$211.71 ,5137203,$205 ,$212.44 ,$203.75 
2/18/15,$204.46 ,2710898,$204.17 ,$206.17 ,$202.60 
2/17/15,$204.35 ,3964555,$205.70 ,$205.70 ,$201.50 
2/13/15,$203.77 ,6148207,$202.90 ,$205.99 ,$200.91 
2/12/15,$202.88 ,15626830,$193.57 ,$203.09 ,$193.28 
2/11/15,$212.80 ,9053083,$212.21 ,$214.74 ,$207.28 
2/10/15,$216.29 ,5348862,$217.55 ,$220.50 ,$215 
2/9/15,$217.48 ,3469776,$215.38 ,$217.93 ,$211.99 
2/6/15,$217.36 ,3235856,$222 ,$223.40 ,$216.50 
2/5/15,$220.99 ,3518316,$219.88 ,$225.48 ,$219.64 
2/4/15,$218.55 ,3304417,$218.29 ,$221.48 ,$216.80 
2/3/15,$218.36 ,4815834,$213.22 ,$220.37 ,$211.27 
2/2/15,$210.94 ,4143850,$203.97 ,$211.95 ,$203.30 
1/30/15,$203.60 ,3001268,$203.96 ,$207.47 ,$203 
1/29/15,$205.20 ,3542577,$201.07 ,$205.98 ,$196.50 
1/28/15,$199.37 ,3139481,$206.11 ,$206.37 ,$198.42 
1/27/15,$205.98 ,2777926,$204.42 ,$208.03 ,$203.30 
1/26/15,$206.55 ,3231121,$201.83 ,$208.62 ,$201.05 
1/23/15,$201.29 ,3441052,$200.29 ,$203.50 ,$198.33 
1/22/15,$201.62 ,4103753,$197 ,$203.24 ,$195.20 
1/21/15,$196.57 ,4144121,$189.55 ,$198.68 ,$189.51 
1/20/15,$191.93 ,4490681,$193.87 ,$194.12 ,$187.04 
1/16/15,$193.07 ,3590855,$190.70 ,$194.49 ,$189.65 
1/15/15,$191.87 ,5204777,$194.49 ,$195.75 ,$190 
1/14/15,$192.69 ,11516340,$185.83 ,$195.20 ,$185 
1/13/15,$204.25 ,4247704,$203.32 ,$207.61 ,$200.91 
1/12/15,$202.21 ,5945607,$203.05 ,$204.47 ,$199.25 
1/9/15,$206.66 ,4591310,$208.92 ,$209.98 ,$204.96 
1/8/15,$210.62 ,3434901,$212.81 ,$213.80 ,$210.01 
1/7/15,$210.95 ,2965330,$213.35 ,$214.78 ,$209.78 
1/6/15,$211.28 ,6257651,$210.06 ,$214.20 ,$204.21 
1/5/15,$210.09 ,5355485,$214.55 ,$216.50 ,$207.16 
1/2/15,$219.31 ,4753239,$222.87 ,$223.25 ,$213.26 
12/31/14,$222.41 ,2392947,$223.09 ,$225.68 ,$222.25 
12/30/14,$222.23 ,2898272,$223.99 ,$225.65 ,$221.40 
12/29/14,$225.71 ,2802982,$226.90 ,$227.91 ,$224.02 
12/26/14,$227.82 ,3324437,$221.51 ,$228.50 ,$221.50 
12/24/14,$222.26 ,1333518,$219.77 ,$222.50 ,$219.25 
12/23/14,$220.97 ,4509545,$223.81 ,$224.32 ,$219.52 
12/22/14,$222.60 ,4802547,$220 ,$224.06 ,$218.26 
12/19/14,$219.29 ,6902061,$220.19 ,$220.40 ,$214.50 
12/18/14,$218.26 ,7465122,$212.38 ,$218.44 ,$211.80 
12/17/14,$205.82 ,7363036,$193.06 ,$206.65 ,$192.65 
12/16/14,$197.81 ,8416179,$200.89 ,$203.68 ,$195.37 
12/15/14,$204.04 ,5195647,$209.29 ,$209.80 ,$202.67 
12/12/14,$207 ,7167174,$204.82 ,$211.68 ,$204.50 
12/11/14,$208.88 ,6684459,$210.53 ,$215.43 ,$208.23 
12/10/14,$209.84 ,7308173,$214.13 ,$216.77 ,$207.70 
12/9/14,$216.89 ,9427065,$209.34 ,$217.73 ,$204.27 
12/8/14,$214.36 ,9217376,$221.54 ,$224.86 ,$212.34 
12/5/14,$223.71 ,6061390,$228.67 ,$229.39 ,$222.26 
12/4/14,$228.28 ,3862801,$228.60 ,$230.90 ,$227.81 
12/3/14,$229.30 ,5299675,$226.25 ,$229.72 ,$225.50 
12/2/14,$231.43 ,5871559,$234.57 ,$234.88 ,$228 
12/1/14,$231.64 ,8603799,$241.16 ,$242.47 ,$229.01 
11/28/14,$244.52 ,2119688,$245.35 ,$246.69 ,$242.52 
11/26/14,$248.44 ,1980832,$248.34 ,$249 ,$246.60 
11/25/14,$248.09 ,3154710,$247.35 ,$249.72 ,$246.09 
11/24/14,$246.72 ,4780202,$245.20 ,$247.60 ,$240.64 
11/21/14,$242.78 ,7462672,$252.21 ,$252.78 ,$242.17 
11/20/14,$248.71 ,3583496,$247.95 ,$250.93 ,$246 
11/19/14,$247.74 ,7912956,$250.61 ,$251.88 ,$245.60 
11/18/14,$257.70 ,4467427,$255.86 ,$259.99 ,$255.51 
11/17/14,$253.98 ,4017356,$257.49 ,$259 ,$252.02 
11/14/14,$258.68 ,6093385,$250 ,$258.85 ,$248.50 
11/13/14,$251.70 ,6230288,$250.62 ,$255.75 ,$250.25 
11/12/14,$249.10 ,5861639,$249.72 ,$252.34 ,$245.58 
11/11/14,$251.08 ,7946898,$242.55 ,$251.82 ,$242 
11/10/14,$241.93 ,4563814,$239.11 ,$242.88 ,$236.80 
11/7/14,$240.20 ,5154893,$242.19 ,$242.84 ,$237.20 
11/6/14,$241.22 ,15336550,$234.49 ,$246.69 ,$228.50 
11/5/14,$230.97 ,8497418,$241 ,$241.36 ,$230.53 
11/4/14,$238.93 ,3673632,$240.49 ,$242.35 ,$236.53 
11/3/14,$242.59 ,4203208,$243 ,$247.56 ,$241.32 
10/31/14,$241.70 ,3765160,$242.51 ,$243.12 ,$238.75 
10/30/14,$238.66 ,3225881,$238.14 ,$240.50 ,$235.06 
10/29/14,$238.10 ,4961013,$241.13 ,$241.50 ,$235.64 
10/28/14,$242.77 ,10443900,$229.60 ,$244.60 ,$228.25 
10/27/14,$221.67 ,9532988,$234.25 ,$234.61 ,$220.31 
10/24/14,$235.24 ,3458805,$236.27 ,$237.80 ,$231.20 
10/23/14,$235.29 ,3486305,$234.66 ,$236.28 ,$232 
10/22/14,$231.10 ,4116243,$233.19 ,$237.39 ,$230.56 
10/21/14,$235.34 ,4106596,$234.27 ,$235.39 ,$230.80 
10/20/14,$230.47 ,3489785,$226.72 ,$232.40 ,$225.51 
10/17/14,$227.48 ,10547970,$233.38 ,$234.77 ,$226.55 
10/16/14,$226.35 ,5393830,$219.72 ,$229.92 ,$219.10 
10/15/14,$229.70 ,9118331,$220 ,$230.99 ,$217.32 
10/14/14,$227.06 ,7099492,$228.25 ,$232.47 ,$223 
10/13/14,$224.59 ,11251400,$238.57 ,$238.96 ,$221 
10/10/14,$236.91 ,12885920,$244.64 ,$245.89 ,$235.20 
10/9/14,$257.01 ,7339097,$262.25 ,$265.54 ,$254.40 
10/8/14,$259.28 ,5046873,$260.10 ,$262.88 ,$252.64 
10/7/14,$259.57 ,4478558,$258.53 ,$261.46 ,$255.73 
10/6/14,$260.62 ,7706193,$259.13 ,$262.49 ,$257.80 
10/3/14,$255.21 ,5403599,$253.06 ,$256.50 ,$251.03 
10/2/14,$251.42 ,8988300,$250.20 ,$252.79 ,$245.36 
10/1/14,$240.24 ,5940566,$242.20 ,$242.66 ,$235.65 
9/30/14,$242.68 ,4236096,$246.92 ,$247.65 ,$240.12 
9/29/14,$245.26 ,4851868,$244 ,$248.64 ,$241.38 
9/26/14,$246.60 ,3794912,$248.25 ,$249.73 ,$246.07 
9/25/14,$246.95 ,4832853,$252.52 ,$254.96 ,$246.10 
9/24/14,$252.14 ,3745005,$251.12 ,$252.84 ,$247.04 
9/23/14,$250.41 ,5656567,$245.22 ,$253.80 ,$245 
9/22/14,$250.03 ,8209186,$255 ,$256.02 ,$244.71 
9/19/14,$259.32 ,6800975,$257.99 ,$261.43 ,$255.27 
9/18/14,$263.82 ,3689477,$263.36 ,$265.60 ,$262.32 
9/17/14,$261.38 ,5172994,$262.41 ,$264.70 ,$259.50 
9/16/14,$260.74 ,8297454,$255.15 ,$262.46 ,$252.42 
9/15/14,$253.86 ,16433840,$274.37 ,$274.40 ,$249.13 
9/12/14,$279.20 ,3323300,$280.50 ,$282.39 ,$277 
9/11/14,$280.31 ,3761617,$280.46 ,$284.79 ,$278.63 
9/10/14,$281.10 ,3776593,$279.50 ,$281.41 ,$273.66 
9/9/14,$278.48 ,4556123,$282.99 ,$285.49 ,$277 
9/8/14,$282.11 ,5495160,$277.62 ,$284.88 ,$277.52 
9/5/14,$277.39 ,11163820,$282.55 ,$282.90 ,$272.51 
9/4/14,$286.04 ,8266173,$284.01 ,$291.42 ,$280.40 
9/3/14,$281.19 ,6766420,$287.67 ,$288 ,$280.10 
9/2/14,$284.12 ,9782339,$275.50 ,$284.89 ,$274.30 
8/29/14,$269.70 ,6436176,$268.70 ,$272 ,$267.51 
8/28/14,$263.86 ,2843648,$261.89 ,$264.48 ,$261.64 
8/27/14,$263.25 ,2983830,$263.50 ,$264.24 ,$260.29 
8/26/14,$261.74 ,3812541,$264.98 ,$265.50 ,$261.66 
8/25/14,$262.55 ,4304272,$258.19 ,$263.68 ,$258.19 
8/22/14,$256.78 ,2833061,$254.54 ,$256.95 ,$252.61 
8/21/14,$254.34 ,2910671,$256.52 ,$258.80 ,$253.26 
8/20/14,$255.71 ,3012856,$254.67 ,$258.74 ,$253 
8/19/14,$256.76 ,5332746,$258.87 ,$259.33 ,$251.62 
8/18/14,$259.94 ,5830865,$263.25 ,$267.26 ,$259.75 
8/15/14,$262.01 ,3855470,$261.48 ,$262.09 ,$258.50 
8/14/14,$261.38 ,4116762,$262.49 ,$263 ,$256.50 
8/13/14,$260.31 ,6896614,$262.01 ,$265.64 ,$259.61 
8/12/14,$259.96 ,6375347,$258.08 ,$260.30 ,$254.58 
8/11/14,$259.32 ,8062178,$255.48 ,$263.74 ,$255 
8/8/14,$248.13 ,5087861,$251.16 ,$251.76 ,$246.50 
8/7/14,$252.39 ,7446499,$250.12 ,$256.69 ,$249.12 
8/6/14,$248.93 ,9215111,$238.90 ,$251.42 ,$238.58 
8/5/14,$238.49 ,5374539,$237.47 ,$242.99 ,$235.69 
8/4/14,$238.52 ,5958085,$234.38 ,$240.50 ,$233.27 
8/1/14,$233.27 ,11890160,$226.09 ,$237.50 ,$226 
7/31/14,$223.30 ,7578882,$229.26 ,$231.40 ,$221.50 
7/30/14,$228.92 ,4913849,$221.92 ,$229.60 ,$221.04 
7/29/14,$225.01 ,3379790,$226.61 ,$228.30 ,$224.86 
7/28/14,$224.82 ,6500081,$224.25 ,$232 ,$221.40 
7/25/14,$223.57 ,3086412,$222.72 ,$226.97 ,$221.75 
7/24/14,$223.54 ,3112168,$223.25 ,$225.10 ,$220.80 
7/23/14,$222.49 ,3076389,$220.01 ,$224.75 ,$219.43 
7/22/14,$219.58 ,2726970,$222.19 ,$223.30 ,$219.11 
7/21/14,$220.54 ,3820853,$217.25 ,$223.21 ,$216.72 
7/18/14,$220.02 ,4251431,$215.95 ,$221.21 ,$215.93 
7/17/14,$215.40 ,4647517,$216.16 ,$220.55 ,$213.60 
7/16/14,$217.16 ,4041669,$221.82 ,$224.80 ,$216.82 
7/15/14,$219.58 ,5714611,$226.73 ,$227.65 ,$218.10 
7/14/14,$226.70 ,7197985,$219.99 ,$228.79 ,$215.45 
7/11/14,$218.13 ,3299420,$220.61 ,$221.60 ,$217.60 
7/10/14,$219.46 ,4860182,$217.18 ,$222.22 ,$216.04 
7/9/14,$223.06 ,4109200,$221.27 ,$224.22 ,$219.21 
7/8/14,$219.07 ,7835876,$218.65 ,$220.96 ,$214.27 
7/7/14,$222.66 ,5890031,$227.50 ,$229.78 ,$220.40 
7/3/14,$229.25 ,5166716,$231.29 ,$231.90 ,$224 
7/2/14,$229.43 ,8023360,$240.66 ,$242.33 ,$227.07 
7/1/14,$239.72 ,4335572,$242.46 ,$243.44 ,$238.70 
6/30/14,$240.06 ,4827429,$239.55 ,$244.49 ,$239 
6/27/14,$239.06 ,5630478,$234.69 ,$240 ,$234.50 
6/26/14,$235.60 ,5115863,$237.17 ,$240.40 ,$234.21 
6/25/14,$236.89 ,5797647,$233.05 ,$237.55 ,$230.24 
6/24/14,$232.50 ,8072941,$238.97 ,$241.88 ,$231.63 
6/23/14,$237.22 ,7786840,$229.51 ,$238.99 ,$228.22 
6/20/14,$229.59 ,4833831,$228.52 ,$231.29 ,$226.20 
6/19/14,$227.79 ,8787412,$228.88 ,$235.31 ,$227 
6/18/14,$227.12 ,6935728,$231.50 ,$231.71 ,$226.12 
6/17/14,$231.67 ,13245010,$224.11 ,$235.54 ,$222.85 
6/16/14,$224.61 ,13179430,$206.76 ,$225.49 ,$206.26 
6/13/14,$206.42 ,3538580,$204.78 ,$206.79 ,$201.58 
6/12/14,$203.52 ,5990869,$205.10 ,$209.88 ,$202.71 
6/11/14,$204.47 ,3972835,$201.50 ,$205 ,$199.25 
6/10/14,$202.30 ,3512577,$204.43 ,$206.97 ,$201.55 
6/9/14,$205.31 ,2797244,$207.95 ,$209.99 ,$204.20 
6/6/14,$208.17 ,3072420,$209.75 ,$210.81 ,$207.18 
6/5/14,$206.90 ,4050298,$204.47 ,$209.20 ,$204.05 
6/4/14,$203.99 ,3426272,$204.35 ,$206.26 ,$200.40 
6/3/14,$204.94 ,3851031,$203.49 ,$208 ,$202.59 
6/2/14,$204.70 ,4652328,$207.33 ,$209.35 ,$201.67 
5/30/14,$207.77 ,5575300,$210.30 ,$214.80 ,$207.02 
5/29/14,$210.24 ,3689058,$210.57 ,$212.49 ,$207.72 
5/28/14,$210.24 ,5493348,$210.02 ,$212.77 ,$205.26 
5/27/14,$211.56 ,5341031,$208.52 ,$213.87 ,$207.70 
5/23/14,$207.30 ,4006375,$204.53 ,$207.76 ,$202.50 
5/22/14,$204.88 ,6211225,$200.35 ,$206.88 ,$199.56 
5/21/14,$199.45 ,5279959,$196.18 ,$199.87 ,$194.79 
5/20/14,$195.30 ,5543292,$196.94 ,$199.33 ,$193.07 
5/19/14,$196.09 ,4561228,$190.72 ,$196.89 ,$190 
5/16/14,$191.56 ,4483793,$188.95 ,$192.04 ,$187.72 
5/15/14,$188.59 ,6034175,$189.98 ,$192.66 ,$185.30 
5/14/14,$190.62 ,5406485,$188.95 ,$193.48 ,$187.10 
5/13/14,$190.16 ,7084879,$183.76 ,$191.34 ,$183 
5/12/14,$184.67 ,6993022,$183.87 ,$187.19 ,$179.88 
5/9/14,$182.26 ,8479005,$179.86 ,$183.40 ,$177.22 
5/8/14,$178.59 ,20019100,$182 ,$194.40 ,$178 
5/7/14,$201.35 ,9790232,$209.64 ,$210.20 ,$197.25 
5/6/14,$207.28 ,5620063,$216.60 ,$218.66 ,$206.85 
5/5/14,$216.61 ,5141376,$209.48 ,$217.69 ,$208.52 
5/2/14,$210.91 ,4082110,$208.60 ,$211.36 ,$206.52 
5/1/14,$207.73 ,5435136,$207.08 ,$214.02 ,$205.69 
4/30/14,$207.89 ,4432163,$203.60 ,$208.16 ,$201.28 
4/29/14,$206.92 ,5777233,$198.21 ,$207.15 ,$195.53 
4/28/14,$198.51 ,7033657,$200 ,$203.79 ,$190.50 
4/25/14,$199.85 ,6981460,$202 ,$206.70 ,$197.65 
4/24/14,$207.86 ,5491680,$210.81 ,$212.80 ,$203.20 
4/23/14,$207.99 ,7268439,$216.33 ,$216.74 ,$207 
4/22/14,$218.64 ,9794687,$206.36 ,$219.33 ,$205.01 
4/21/14,$204.38 ,5253883,$197.08 ,$206.20 ,$194 
4/17/14,$198.12 ,5924244,$199.61 ,$202.29 ,$194.08 
4/16/14,$199.11 ,7191261,$197 ,$199.99 ,$190.82 
4/15/14,$193.91 ,13653420,$199.09 ,$199.29 ,$184.32 
4/14/14,$198.09 ,7685123,$207.60 ,$208.44 ,$194.41 
4/11/14,$203.78 ,9065584,$200.61 ,$207 ,$198.60 
4/10/14,$204.19 ,7187816,$216.82 ,$217.50 ,$203.79 
4/9/14,$216.93 ,5139881,$216.76 ,$218.45 ,$210.89 
4/8/14,$215.46 ,6874813,$210.05 ,$216.49 ,$206.42 
4/7/14,$207.52 ,9828543,$205.81 ,$216.20 ,$203.51 
4/4/14,$212.23 ,11320310,$226.01 ,$228.27 ,$211.25 
4/3/14,$225.40 ,10908080,$230.30 ,$235.73 ,$222 
4/2/14,$230.29 ,10738310,$220 ,$230.89 ,$218.05 
4/1/14,$216.97 ,7353574,$209.02 ,$218.16 ,$208.58 
3/31/14,$208.45 ,8367389,$216.50 ,$216.75 ,$206.39 
3/28/14,$212.37 ,9666658,$212.80 ,$216.72 ,$210.27 
3/27/14,$207.32 ,9493537,$212.37 ,$213.60 ,$203 
3/26/14,$212.96 ,6886279,$221.95 ,$222.60 ,$211.35 
3/25/14,$220.44 ,7852386,$224.14 ,$227.05 ,$217.90 
3/24/14,$220.17 ,11327430,$229.75 ,$229.90 ,$210.27 
3/21/14,$228.89 ,8214207,$236.02 ,$236.20 ,$227.50 
3/20/14,$234.91 ,3811031,$236.16 ,$239.25 ,$233.36 
3/19/14,$235.84 ,5063434,$241.39 ,$241.55 ,$233.51 
3/18/14,$240.04 ,6231210,$236.95 ,$241.50 ,$235.02 
3/17/14,$233.98 ,5898403,$234.95 ,$237.93 ,$230.50 
3/14/14,$230.97 ,8254035,$235.29 ,$236.94 ,$228.32 
3/13/14,$237.79 ,6223150,$243.79 ,$244.19 ,$234 
3/12/14,$241.49 ,9779276,$231.50 ,$247.50 ,$231.11 
3/11/14,$234.41 ,8792986,$236.50 ,$244.60 ,$232.43 
3/10/14,$238.84 ,7725236,$242.70 ,$243 ,$236.06 
3/7/14,$246.21 ,7806564,$252.94 ,$254.85 ,$244.41 
3/6/14,$252.94 ,7356920,$254.14 ,$257.50 ,$249.45 
3/5/14,$252.66 ,5932037,$256.72 ,$256.99 ,$251.80 
3/4/14,$254.84 ,8739446,$258.48 ,$260 ,$252.83 
3/3/14,$250.56 ,13083260,$237.26 ,$251.65 ,$234.99 
